,over,score,batsmen,bowler,comment
9285,9.4,4, Suyash S Prabhudessai,Chris Jordan ,"Good length ball, pitching outside off stump, Suyash S Prabhudessai moves away from the stumps and scoops it over for 4 runs"
9286,9.3,1, Shahbaz Ahmed,Chris Jordan ,"Good length ball, pitching outside off stump, Shahbaz Ahmed plays a defensive forward push for a single"
9287,9.2,1, Suyash S Prabhudessai,Chris Jordan ,"Short of good length ball, pitching outside off stump, Suyash S Prabhudessai plays a defensive shot on back foot for a single"
9288,9.1,4, Suyash S Prabhudessai,Chris Jordan ,"Short length ball, pitching outside off stump, Suyash S Prabhudessai uses the width offered and slaps it for a four! "
9289,8.6,4, Shahbaz Ahmed, Ravindra Jadeja ,"Good length ball, pitching on leg stump, Shahbaz Ahmed sweeps it over short fine leg to get a four!"
9290,8.5,0, Shahbaz Ahmed,Ravindra Jadeja ,"Short of good length ball, pitching on leg stump, Shahbaz Ahmed plays an aggressive pull shot on the front foot and is beaten"
9291,8.4,0, Shahbaz Ahmed,Ravindra Jadeja ,"Good length ball, pitching on off stump, Shahbaz Ahmed uncomfortably plays a defensive shot on back foot, no run"
9292,8.3,2, Shahbaz Ahmed,Ravindra Jadeja ,"Short of good length ball, pitching on off stump, Shahbaz Ahmed plays a defensive back foot push for 2 runs"
9293,8.2,1, Suyash S Prabhudessai,Ravindra Jadeja ,"Good length ball, pitching on leg stump, Suyash S Prabhudessai plays a defensive back foot push for a single"
9294,8.1,4, Suyash S Prabhudessai,Ravindra Jadeja ,"Good length ball, pitching on off stump, Suyash S Prabhudessai goes inside out and smashes it through extra covers!"
9295,7.6,1, Suyash S Prabhudessai,Moeen Ali ,"Good length ball, pitching on off stump, Suyash S Prabhudessai plays a defensive back foot push for a single"
9296,7.5,4, Suyash S Prabhudessai,Moeen Ali ,"Good length ball, pitching outside off stump, Suyash S Prabhudessai slog sweeps the ball, but it is not long enough! The ball gets past the diving fielder and goes for a four!"
9297,7.4,1, Shahbaz Ahmed,Moeen Ali ,"Short of good length ball, pitching on off stump, Shahbaz Ahmed plays a defensive back foot push for a single"
9298,7.3,1, Suyash S Prabhudessai,Moeen Ali ,"Good length ball, pitching outside off stump, Suyash S Prabhudessai uncomfortably steps down and plays an aggressive lofted on drive for a single"
9299,7.2,1, Shahbaz Ahmed,Moeen Ali ,"Good length ball, pitching on off stump, Shahbaz Ahmed plays a defensive back foot push for a single"
9300,7.1,4, Shahbaz Ahmed,Moeen Ali ,"Good length ball, pitching on leg stump, Shahbaz Ahmed goes on his knee and sweeps it past the square leg for a four."
9301,6.6,0, Suyash S Prabhudessai,Ravindra Jadeja ,"Good length ball, pitching outside off stump, Suyash S Prabhudessai plays a defensive forward push, no run"
9302,6.5,W, Glenn Maxwell,Ravindra Jadeja ,"Good length ball, pitching on off stump, Glenn Maxwell miscues the pull and the ball goes inside and the stumps are castled! WICKET!! Glenn Maxwell b Ravindra Jadeja (Royal Challengers Bangalore 50 Runs for 4 wickets)"
9303,6.4,1, Shahbaz Ahmed,Ravindra Jadeja ,"Good length ball, pitching outside off stump, Shahbaz Ahmed plays a defensive forward push for a single"
9304,6.3,2, Shahbaz Ahmed,Ravindra Jadeja ,"Good length ball, pitching outside off stump, Shahbaz Ahmed plays an aggressive cut shot for 2 runs"
9305,6.2,1, Glenn Maxwell,Ravindra Jadeja ,"Good length ball, pitching on middle stump, Glenn Maxwell plays a defensive back foot push for a single"
9306,6.1,4, Glenn Maxwell,Ravindra Jadeja ,"Short of good length ball, pitching outside off stump, Glenn Maxwell rocks back and slashes the ball towards covers! "
9307,5.6,W, Anuj Rawat,Maheesh Theekshana ,"Good length ball, pitching on leg stump, Anuj Rawat attempts a pull shot on the back foot, the ball hits the thigh. LBW appeal from the fielding side and the umpire gives out! Rawat reviews it but turns out to be unsuccessful! WICKET!! Anuj Rawat lbw Maheesh Theekshana (Royal Challengers Bangalore 42 Runs for 3 wickets), "
9308,5.5,1, Glenn Maxwell,Maheesh Theekshana ,"Good length ball, pitching outside leg stump, Glenn Maxwell plays an aggressive shot inside out for a single"
9309,5.4,6, Glenn Maxwell,Maheesh Theekshana ,"Short of good length ball, pitching on leg stump, Glenn Maxwell heaves this on the backfoot for a biggie!"
9310,5.3,6, Glenn Maxwell,Maheesh Theekshana ,"Good length ball, pitching outside off stump, Glenn Maxwell stonks this hard over long-off for a sixer! "
9311,5.2,0, Glenn Maxwell,Maheesh Theekshana ,"Good length ball, pitching outside off stump, Glenn Maxwell uncomfortably plays a reverse sweep, no run"
9312,5.1,2, Glenn Maxwell,Maheesh Theekshana ,"Short of good length ball, pitching on off stump, Glenn Maxwell plays an aggressive front foot flick for 2 runs"
9313,4.6,1, Glenn Maxwell,Mukesh Choudhary ,"Good length ball, pitching outside off stump, Glenn Maxwell uncomfortably plays an aggressive lofted off drive on the front foot for a single"
9314,4.5,4, Glenn Maxwell,Mukesh Choudhary ,"Short length ball, pitching on off stump, Glenn Maxwell pulls this hard to deep mid wicket!"
9315,4.4,1, Anuj Rawat,Mukesh Choudhary ,"Short length ball, pitching outside off stump, Anuj Rawat uncomfortably steps down and plays an aggressive lofted straight drive for a single"
9316,4.3,0, Anuj Rawat,Mukesh Choudhary ,"Short of good length ball, pitching outside off stump, Anuj Rawat plays a defensive shot on back foot and is beaten"
9317,4.2,1, Glenn Maxwell,Mukesh Choudhary ,"Short of good length ball, pitching outside off stump, Glenn Maxwell glides it for a single"
9318,4.1,W, Virat Kohli,Mukesh Choudhary ,"Short length ball, pitching on leg stump, Virat Kohli mistimes the pull and it goes straight to the deep square leg fielder's hands! WICKET!! Virat Kohli c Shivam Dube b Mukesh Choudhary (Royal Challengers Bangalore 20 Runs for 2 wickets)"
9319,3.6,0, Anuj Rawat,Moeen Ali ,"Good length ball, pitching on off stump, Anuj Rawat plays a defensive shot on back foot, no run"
9320,3.5,1, Virat Kohli,Moeen Ali ,"Good length ball, pitching outside off stump, Virat Kohli plays a defensive forward push for a single"
9321,3.4,1, Anuj Rawat,Moeen Ali ,"Good length ball, pitching outside off stump, Anuj Rawat plays an aggressive pull shot on the back foot for a single"
9322,3.3,0, Anuj Rawat,Moeen Ali ,"Good length ball, pitching on off stump, Anuj Rawat plays an aggressive cut shot, straight to the fielder"
9323,3.2,4, Anuj Rawat,Moeen Ali ,"Short of good length ball, pitching outside off stump, Anuj Rawat goes on the back foot and pulls it to get a four!"
9324,3.1,0, Anuj Rawat,Moeen Ali ,"Good length ball, pitching on off stump, Anuj Rawat plays a defensive shot on back foot, no run"
9325,2.6,0, Virat Kohli,Maheesh Theekshana ,"Good length ball, pitching on leg stump, Virat Kohli plays an aggressive front foot flick, straight to the fielder"
9326,2.5,W, Faf Du Plessis,Maheesh Theekshana ,"Good length ball, pitching on off stump, Faf Du Plessis steps down and lofts the ball high! The long-on fielder pouches the catch! WICKET!! Faf Du Plessis c Chris Jordan b Maheesh Theekshana (Royal Challengers Bangalore 14 Runs for 1 wickets). First wicket for Maheesh in the IPL!!"
9327,2.4,0, Faf Du Plessis,Maheesh Theekshana ,"Short of good length ball, pitching on off stump, Faf Du Plessis plays an aggressive pull shot on the front foot, straight to the fielder"
9328,2.3,1, Anuj Rawat,Maheesh Theekshana ,"Full length ball, pitching outside off stump, Anuj Rawat plays an aggressive off drive on the front foot for a single"
9329,2.2,1, Faf Du Plessis,Maheesh Theekshana ,"Good length ball, pitching on leg stump, Faf Du Plessis plays an aggressive front foot flick for a single"
9330,2.1,1, Anuj Rawat,Maheesh Theekshana ,"Short of good length ball, pitching outside off stump, Anuj Rawat plays an aggressive cut shot for a single"
9331,1.6,0, Faf Du Plessis,Mukesh Choudhary ,"Short of good length ball, pitching on off stump, Faf Du Plessis plays a forward defensive shot, no run"
9332,1.5,3, Anuj Rawat,Mukesh Choudhary ,"Short of good length ball, pitching outside off stump, Anuj Rawat steps down and plays an aggressive pull shot for 3 runs. Wonderful footwork from Jordan saves a run for CSK!"
9333,1.4,3, Faf Du Plessis,Mukesh Choudhary ,"Good length ball, pitching on off stump, Faf Du Plessis plays an aggressive on drive on the front foot for 3 runs"
9334,1.3,1, Anuj Rawat,Mukesh Choudhary ,"Good length ball, pitching outside off stump, Anuj Rawat uncomfortably plays a defensive forward push for a single"
9335,1.2,3, Faf Du Plessis,Mukesh Choudhary ,"Good length ball, pitching on leg stump, Faf Du Plessis uncomfortably steps down and plays an aggressive on drive for 3 runs"
9336,1.1,0, Faf Du Plessis,Mukesh Choudhary ,"Good length ball, pitching outside off stump, Faf Du Plessis plays an aggressive cover drive on the front foot, straight to the fielder"
9337,0.6,0, Anuj Rawat,Moeen Ali ,"Good length ball, pitching on off stump, Anuj Rawat plays a forward defensive shot, no run"
9338,0.5,0, Anuj Rawat,Moeen Ali ,"Good length ball, pitching on leg stump, Anuj Rawat plays a reverse sweep and is beaten"
9339,0.4,0, Anuj Rawat,Moeen Ali ,"Good length ball, pitching outside off stump, Anuj Rawat offers no shot"
9340,0.3,0, Anuj Rawat,Moeen Ali ,"Good length ball, pitching on leg stump, Anuj Rawat leg glances it, no run"
9341,0.2,1, Faf Du Plessis,Moeen Ali ,"Good length ball, pitching outside off stump, Faf Du Plessis plays a defensive forward push for a single"
9342,19.6,4, Mohammed Siraj,Dwayne Bravo ,"Full length ball, pitching on off stump, Helicopter shot from Mohammed Siraj and this goes straight down the ground for a boundary. Chennai Super Kings win by 23 runs to get their first win of the campaign!"
9343,19.5,0, Mohammed Siraj,Dwayne Bravo ,"Short length ball, pitching outside off stump, Mohammed Siraj plays an aggressive pull shot on the front foot and is beaten"
9344,19.4,4, Mohammed Siraj,Dwayne Bravo ,"Full length ball, pitching on leg stump, Mohammed Siraj lofts this over mid-off inside the circle for four."
9345,19.3,0, Mohammed Siraj,Dwayne Bravo ,"Full length ball, pitching outside off stump, Mohammed Siraj plays an aggressive cut shot and is beaten"
9346,19.2,1, Josh Hazlewood,Dwayne Bravo ,"Full toss ball, outside off stump, Josh Hazlewood aggressively plays a square drive on the front foot for a single"
9347,19.2,1, Josh Hazlewood,Dwayne Bravo ,"Yorker ball, pitching wide outside off stump, Josh Hazlewood offers no shot, 1 wide(s) gets added to the extras"
9348,19.1,2, Josh Hazlewood,Dwayne Bravo ,"Good length ball, pitching outside off stump, Josh Hazlewood uncomfortably plays an aggressive lofted cover drive on the front foot for 2 runs"
9349,18.6,4, Mohammed Siraj,Chris Jordan ,"Short of good length ball, pitching outside off stump, Mohammed Siraj clears his front leg and lofts this over covers for four."
9350,18.5,1, Josh Hazlewood,Chris Jordan ,"Yorker ball, pitching on off stump, Josh Hazlewood plays a defensive back foot push for a single"
9351,18.4,0, Josh Hazlewood,Chris Jordan ,"Full length ball, pitching wide outside off stump, Josh Hazlewood slices over point and is beaten"
9352,18.3,1, Mohammed Siraj,Chris Jordan ,"Good length ball, pitching outside off stump, Mohammed Siraj plays an aggressive off drive on the front foot for a single"
9353,18.2,0, Mohammed Siraj,Chris Jordan ,"Full toss ball, on off stump, Mohammed Siraj uncomfortably plays the scoop, no run"
9354,18.1,1, Josh Hazlewood,Chris Jordan ,"Short of good length ball, pitching on leg stump, Josh Hazlewood uncomfortably plays a defensive back foot push for a single"
9355,17.6,1, Josh Hazlewood,Dwayne Bravo ,"Full length ball, pitching outside off stump, Josh Hazlewood uncomfortably plays an aggressive lofted off drive on the front foot for a single"
9356,17.5,1, Mohammed Siraj,Dwayne Bravo ,"Full length ball, pitching outside off stump, Mohammed Siraj plays a defensive forward push for a single"
9357,17.4,0, Mohammed Siraj,Dwayne Bravo ,"Full length ball, pitching outside off stump, Mohammed Siraj glides it, no run"
9358,17.3,1, Josh Hazlewood,Dwayne Bravo ,Josh Hazlewood plays an aggressive front foot flick for a single
9359,17.2,W, Dinesh Karthik, Dwayne Bravo ,"Full toss ball, on leg stump, Dinesh Karthik goes for the heave and pulls this towards the longer side of the boundary, goes straight to the CSK skipper at the deep mid-wicket boundary."
9360,17.1,0, Dinesh Karthik,Dwayne Bravo ,"Good length ball, pitching on leg stump, Dinesh Karthik plays an aggressive on drive on the front foot, straight to the fielder"
9361,17.1,1, Dinesh Karthik,Dwayne Bravo ,"Good length ball, pitching outside leg stump, Dinesh Karthik plays an aggressive pull shot on the back foot, 1 wide(s) gets added to the extras"
9362,17.1,1, Dinesh Karthik,Dwayne Bravo ,"Full length ball, pitching outside leg stump, Dinesh Karthik plays an aggressive front foot flick, 1 wide(s) gets added to the extras"
9363,16.6,1, Dinesh Karthik,Mukesh Choudhary ,"Full length ball, pitching outside off stump, Dinesh Karthik plays an aggressive lofted cover drive on the front foot for a single"
9364,16.6,1, Dinesh Karthik,Mukesh Choudhary ,"Full length ball, pitching outside off stump, Dinesh Karthik offers no shot, 1 wide(s) gets added to the extras"
9365,16.5,2, Dinesh Karthik,Mukesh Choudhary ,"Full toss ball, outside off stump, Dinesh Karthik plays an aggressive lofted cover drive on the front foot for 2 runs"
9366,16.4,2, Dinesh Karthik,Mukesh Choudhary ,"Full length ball, pitching outside off stump, Dinesh Karthik uncomfortably plays an aggressive shot inside out for 2 runs"
9367,16.4,1, Dinesh Karthik,Mukesh Choudhary ,"Short of good length ball, pitching wide outside off stump, Dinesh Karthik offers no shot, 1 wide(s) gets added to the extras"
9368,16.3,4, Dinesh Karthik, Mukesh Choudhary ,"Full length ball, pitching outside off stump, Dinesh Karthik moves across and scoops this over short fine leg for a boundary."
9369,16.2,6, Dinesh Karthik, Mukesh Choudhary ,"Good length ball, pitching on leg stump, Dinesh Karthik flicks this away for a maximum"
9370,16.1,6, Dinesh Karthik,Mukesh Choudhary ,"Short length ball, pitching on leg stump, Dinesh Karthik muscles the pull over deep mid-wicket for a maximum."
9371,15.6,0, Mohammed Siraj,Ravindra Jadeja ,"Good length ball, pitching on leg stump, Mohammed Siraj uncomfortably plays a forward defensive shot, no run"
9372,15.5,0, Mohammed Siraj,Ravindra Jadeja ,"Short of good length ball, pitching outside off stump, Mohammed Siraj plays a defensive shot on back foot, no run"
9373,15.4,W, Akash Deep, Ravindra Jadeja ,"Good length ball, pitching outside off stump, the ball grips of the pitch and turns, gets the outside edge and Rayudu dives to his right and plucks this out of thin air."
