,over,score,batsmen,bowler,comment
5396,9.3,0, Jonny Bairstow,Mayank Yadav ,"150 clicks!  back of length ball pitching outside off and nipping back in sharply, beats the batter looking to defend it! Beaten by extra pace and movement of the surface! "
5397,9.2,4, Jonny Bairstow,Mayank Yadav ,"SQUASHED THROUGH POINT!  short of good length ball, pitching outside off stump, Jonny Bairstow just clears his front leg and cuts it past backward point using his muscle power! That was hit with some force by JB!"
5398,9.1,0, Jonny Bairstow,Mayank Yadav ,"Good length ball, pitching outside off stump, Jonny Bairstow plays an aggressive cut shot and is beaten"
5399,8.6,1, Jonny Bairstow,Krunal Pandya ,"Good length ball, pitching outside off stump, Jonny Bairstow plays an aggressive cut shot for a single"
5400,8.5,1, Shikhar Dhawan,Krunal Pandya ,"Full toss ball, outside leg stump, Shikhar Dhawan plays an aggressive front foot flick for a single"
5401,8.4,0, Shikhar Dhawan,Krunal Pandya ,"Good length ball, pitching outside off stump, Shikhar Dhawan uncomfortably plays a sweep shot, no run"
5402,8.3,1, Jonny Bairstow,Krunal Pandya ,"Good length ball, pitching outside off stump, Jonny Bairstow plays an aggressive cut shot for a single"
5403,8.2,6, Jonny Bairstow,Krunal Pandya ,"BACK TO BACK SIXES! KP UNDER PRESSURE! full length ball, pitching on off stump, Jonny Bairstow once again heaves towards the on-side this time towards deep mid-wicket! Gets the same result, a maximum! PBKS have got off to a rollicking start! "
5404,8.1,6, Jonny Bairstow,Krunal Pandya ,"SWEPT ALL THE WAY!  good length ball, pitching on middle stump, Jonny Bairstow gets down on one knee and sweeps it towards deep square for a maximum! Had no intention to keep that one down, Jonny Bairstow! "
5405,7.6,0, Shikhar Dhawan,Ravi Bishnoi ,"Good length ball, pitching outside off stump, Shikhar Dhawan plays a reverse sweep and is beaten"
5406,7.5,0, Shikhar Dhawan,Ravi Bishnoi ,"Good length ball, pitching outside off stump, Shikhar Dhawan plays an aggressive cut shot and is beaten"
5407,7.4,6, Shikhar Dhawan,Ravi Bishnoi ,"30 BALL FIFTY FOR THE  SKIPPER! good length ball, pitching on off stump, Shikhar Dhawan gets low and smokes the slog sweep over deep mid-wicket! That goes a long long way into the crowd!  A 5??0?? off just 3??0?? balls  Skipper Shikhar Dhawan is leading from the front ????  Follow the Match ?? https://t.co/HvctlP1bZb #TATAIPL | #LSGvPBKS | @PunjabKingsIPL pic.twitter.com/L2VNXJNE9f — IndianPremierLeague (@IPL) March 30, 2024"
5408,7.3,1, Jonny Bairstow,Ravi Bishnoi ,"Good length ball, pitching on leg stump, Jonny Bairstow plays an aggressive pull shot on the back foot for a single"
5409,7.2,1, Shikhar Dhawan,Ravi Bishnoi ,"Full length ball, pitching on off stump, Shikhar Dhawan plays a slog sweep for a single"
5410,7.1,0, Shikhar Dhawan,Ravi Bishnoi ,"SPIN FROM BOTH ENDS!  TIME FOR SOME LEG SPIN!  full length ball, pitching on off stump, Shikhar Dhawan plays a defensive forward push, no run"
5411,6.6,1, Shikhar Dhawan,Krunal Pandya ,"Full length ball, pitching on leg stump, Shikhar Dhawan plays an aggressive on drive on the front foot for a single"
5412,6.5,1, Jonny Bairstow,Krunal Pandya ,"Good length ball, pitching outside off stump, Jonny Bairstow plays a defensive forward push for a single"
5413,6.4,0, Jonny Bairstow,Krunal Pandya ,"Full length ball, pitching on middle stump, Jonny Bairstow plays a defensive forward push, no run"
5414,6.3,1, Shikhar Dhawan,Krunal Pandya ,"Good length ball, pitching on leg stump, Shikhar Dhawan plays an aggressive front foot flick for a single"
5415,6.2,1, Jonny Bairstow,Krunal Pandya ,"Full length ball, pitching on off stump, Jonny Bairstow uncomfortably aggressively plays a square drive on the front foot for a single"
5416,6.1,0, Jonny Bairstow,Krunal Pandya ,"ANOTHER LEFT ARM SPINNER TO START HIS SPELL! good length ball, pitching outside off stump, Jonny Bairstow plays a forward defensive shot, no run"
5417,5.6,1, Jonny Bairstow,Mohsin Khan ,"Short of good length ball, pitching on off stump, Jonny Bairstow uncomfortably plays an aggressive cut shot for a single"
5418,5.5,1, Shikhar Dhawan,Mohsin Khan ,"Short of good length ball, pitching outside off stump, Shikhar Dhawan uncomfortably plays a defensive back foot push for a single"
5419,5.4,6, Shikhar Dhawan,Mohsin Khan ,"PULLED MAGNIFICENTLY! short of good length ball, pitching outside off stump, Shikhar Dhawan gets the front leg out of the way and pulls it towards deep mid-wicket for half a dozen! No half measures there from the PBKS Skipper! "
5420,5.3,0, Shikhar Dhawan,Mohsin Khan ,"Good length ball, pitching outside off stump, Shikhar Dhawan plays an aggressive off drive on the back foot, straight to the fielder"
5421,5.2,4, Shikhar Dhawan,Mohsin Khan ,"SQUARE DRIVE PAR EXCELLENCE!  good length ball, pitching outside off stump, Shikhar Dhawan opens the face of the bat and drives it past backward point for another four! Back to back boundaries for the PBKS Skipper! "
5422,5.1,4, Shikhar Dhawan,Mohsin Khan ,"SHORT, WIDE & PUNISHED!  short of good length ball, pitching wide outside off stump, Shikhar Dhawan pounces on the width offered by the bowler by playing a square cut over the fielder at backward point. That reached the fence in no time! "
5423,4.6,1, Shikhar Dhawan,Haq ,"Good length ball, pitching outside off stump, Shikhar Dhawan uncomfortably plays an aggressive cover drive on the front foot for a single"
5424,4.5,2, Shikhar Dhawan,Haq ,"Short of good length ball, pitching outside leg stump, Shikhar Dhawan plays an aggressive pull shot on the front foot for 2 runs"
5425,4.4,1, Jonny Bairstow,Haq ,"Good length ball, pitching outside off stump, Jonny Bairstow plays a defensive forward push for a single"
5426,4.3,1, Shikhar Dhawan,Haq ,"Good length ball, pitching on leg stump, Shikhar Dhawan uncomfortably plays an aggressive off drive on the front foot for a single"
5427,4.2,0, Shikhar Dhawan,Haq ,"Full length ball, pitching outside off stump, Shikhar Dhawan steps down and plays an aggressive off drive and is beaten"
5428,4.1,1, Jonny Bairstow,Haq ,"Good length ball, pitching on off stump, Jonny Bairstow plays a defensive forward push for a single"
5429,3.6,0, Shikhar Dhawan,Mohsin Khan ,"Short of good length ball, pitching outside off stump, Shikhar Dhawan glides it, no run"
5430,3.5,0, Shikhar Dhawan,Mohsin Khan ,"Good length ball, pitching outside off stump, Shikhar Dhawan plays a defensive forward push, no run"
5431,3.4,1, Jonny Bairstow,Mohsin Khan ,"Good length ball, pitching outside leg stump, Jonny Bairstow plays a defensive shot on back foot for a single"
5432,3.3,0, Jonny Bairstow,Mohsin Khan ,"Short of good length ball, pitching outside leg stump, Jonny Bairstow uncomfortably plays an aggressive pull shot on the front foot, no run"
5433,3.2,6, Jonny Bairstow,Mohsin Khan ,"PULLED NONCHALANTLY!  short of good length ball, pitching on leg stump, Jonny Bairstow stays put and pulls it off the frontfoot towards deep square fence and gets six for it! Pulled that one effortlessly for a six, Jonny Bairstow! "
5434,3.1,0, Jonny Bairstow,Mohsin Khan ,"MOHSIN KHAN INTRODUCED INTO THE ATTACK!  good length ball, pitching on leg stump, Jonny Bairstow plays a forward defensive shot, no run"
5435,2.6,6, Shikhar Dhawan,M Siddharth ,"DHAWAN SHOWING HIS WIDE ARRAY OF SHOTS!  full length ball, pitching outside off stump, Shikhar Dhawan brings out a reverse sweep this time and manages to clear the point boundary without any problem whatsoever!  ???????????????????????????????????????? ???????????????????????? ??  The @PunjabKingsIPL skipper also brings up his 1??5??0??th six in the #TATAIPL ????#PBKS on a move with 38/0 in 4 overs  Watch the match LIVE on @JioCinema and @StarSportsIndia ????????#LSGvPBKS | @SDhawan25 pic.twitter.com/M3G4uubCU0 — IndianPremierLeague (@IPL) March 30, 2024"
5436,2.5,0, Shikhar Dhawan,M Siddharth ,"Good length ball, pitching outside off stump, Shikhar Dhawan leg glances it, no run"
5437,2.4,4, Shikhar Dhawan,M Siddharth ,"UP & OVER COVERS!  full length ball, pitching outside off stump, Shikhar Dhawan plays a lofted drive over covers to a full & fast ball from the left arm spinner! Clears the infield and gets four for it! "
5438,2.3,4, Shikhar Dhawan,M Siddharth ,"USING BOWLER'S PACE TO ADVANTAGE!   good length ball, pitching outside off stump, Shikhar Dhawan gets down on one knee and sweeps it over the fielder at short fine. Just used the pace offered by the bowler to hit that one over and collect four runs. "
5439,2.2,1, Jonny Bairstow,M Siddharth ,"Full length ball, pitching outside off stump, Jonny Bairstow uncomfortably plays an aggressive cover drive on the front foot for a single"
5440,2.1,1, Shikhar Dhawan,M Siddharth ,"Good length ball, pitching outside off stump, Shikhar Dhawan plays a defensive back foot push for a single"
5441,1.6,4, Jonny Bairstow,Haq ,"CONSECUTIVE FOURS!   full length ball, pitching outside off stump, Jonny Bairstow leans into it and drives it past covers for another boundary! Timed and placed to perfection! "
5442,1.5,4, Jonny Bairstow,Haq ,"JUST TIMED IT!  good length ball, pitching outside off stump, Jonny Bairstow gets forward and punches it opening the face of the bat, collects four as the ball crosses point and runs away to the boundary line! "
5443,1.4,1, Shikhar Dhawan,Haq ,"Full length ball, pitching on off stump, Shikhar Dhawan uncomfortably plays an aggressive lofted on drive on the front foot for a single"
5444,1.3,1, Jonny Bairstow,Haq ,"Short of good length ball, pitching outside off stump, Jonny Bairstow uncomfortably plays a defensive shot on back foot for a single"
5445,1.2,1, Shikhar Dhawan,Haq ,"Good length ball, pitching outside leg stump, Shikhar Dhawan plays an aggressive front foot flick for a single"
5446,1.1,0, Shikhar Dhawan,Haq ,"IMPACT PLAYER NAVEEN UL HAQ FROM THE OTHER END!  good length ball, pitching outside leg stump, Shikhar Dhawan leg glances it, no run"
5447,0.6,1, Shikhar Dhawan,M Siddharth ,"Short of good length ball, pitching outside off stump, Shikhar Dhawan plays an aggressive pull shot on the back foot for a single"
5448,0.5,4, Shikhar Dhawan,M Siddharth ,"THICK EDGE FETCHES FOUR!  full length ball, pitching outside off stump, Shikhar Dhawan gets a thickish outside edge while looking to drive it through covers. Lucky for him the ball flies in the gap between backward point and short third man! PBKS Skipper underway with a four! "
5449,0.4,0, Shikhar Dhawan,M Siddharth ,"Good length ball, pitching outside off stump, Shikhar Dhawan plays a forward defensive shot, no run"
5450,0.3,0, Shikhar Dhawan,M Siddharth ,"Full length ball, pitching outside off stump, Shikhar Dhawan plays a defensive forward push and is beaten"
5451,0.2,0, Shikhar Dhawan,M Siddharth ,"Good length ball, pitching outside off stump, Shikhar Dhawan plays a defensive back foot push, no run"
5452,0.1,0, Shikhar Dhawan,M Siddharth ,"LSG STARTS WITH A DEBUTANT! LEFT ARM ORTHODOX M SIDDHARTH! good length ball, pitching outside off stump, Shikhar Dhawan plays a defensive back foot push, no run"
5453,16.5,6, Shreyas Iyer,Mayank Dagar ,"IYER SEALS IT WITH A MAXIMUM!  good length ball, pitching on off stump, Shreyas Iyer rocks back to convert it into a short ball and pulls it over square leg for half a dozen!  The streak is broken! @KKRiders ???? become the first team to register an away win in #TATAIPL 2024 ????????  Scorecard ??https://t.co/CJLmcs7aNa#RCBvKKR pic.twitter.com/svxvtA409s — IndianPremierLeague (@IPL) March 29, 2024"
5454,16.4,1, Rinku Singh,Mayank Dagar ,"Full length ball, pitching on off stump, Rinku Singh plays an aggressive lofted straight shot on the front foot for a single"
5455,16.3,0, Rinku Singh,Mayank Dagar ,"Good length ball, pitching outside off stump, Rinku Singh plays an aggressive cut shot, straight to the fielder"
5456,16.2,2, Rinku Singh,Mayank Dagar ,"Full length ball, pitching on off stump, Rinku Singh plays an aggressive on drive on the front foot for 2 runs"
5457,16.1,1, Shreyas Iyer,Mayank Dagar ,"Good length ball, pitching on off stump, Shreyas Iyer plays an aggressive off drive on the front foot for a single"
5458,15.6,1, Shreyas Iyer,Yash Dayal ,"Good length ball, pitching on off stump, Shreyas Iyer plays an aggressive on drive on the front foot for a single"
5459,15.5,4, Shreyas Iyer,Yash Dayal ,"DEFT TOUCH!  good length ball, pitching on off stump, Shreyas Iyer opens the face of the bat and glides it between backward point and short third for 4 runs. KKR doing it without any risk!"
5460,15.4,1, Rinku Singh,Yash Dayal ,"Short of good length ball, pitching outside off stump, Rinku Singh plays an aggressive pull shot on the front foot for a single"
5461,15.4,1, Rinku Singh,Yash Dayal ,"Short length ball, pitching outside off stump, Rinku Singh offers no shot, 1 wide(s) gets added to the extras"
5462,15.3,1, Shreyas Iyer,Yash Dayal ,"Full length ball, pitching on off stump, Shreyas Iyer plays an aggressive cover drive on the front foot for a single"
5463,15.2,1, Rinku Singh,Yash Dayal ,"Short of good length ball, pitching outside off stump, Rinku Singh plays an aggressive pull shot on the back foot for a single"
5464,15.1,W, Venkatesh Iyer,Yash Dayal ,"VENKY IYER DEPARTS AFTER A MATCH WINNING KNOCK! good length ball, pitching outside off stump, Venkatesh Iyer pulls it off the frontfoot towards deep mid-wicket where Kohli takes it comfortably! Wicket coming a little too late for RCB!  WICKET Venkatesh Iyer c Virat Kohli b Yash Dayal (Kolkata Knight Riders 167 Runs for 3 wickets)"
5465,14.6,6, Shreyas Iyer,Mohammed Siraj ,"WHIPPED FOR SIX!   full length ball, pitching on off stump and angling in, Shreyas Iyer whips it off his legs and clears the fence at deep mid-wicket! How about that for bottom-hand usage? "
5466,14.5,1, Venkatesh Iyer,Mohammed Siraj ,"HALF CENTURY FOR VENKY IYER! short length ball, pitching outside leg stump, Venkatesh Iyer steps down and plays an aggressive pull shot for a single"
5467,14.4,0, Venkatesh Iyer,Mohammed Siraj ,"Short of good length ball, pitching on off stump, Venkatesh Iyer plays an aggressive cut shot, straight to the fielder"
5468,14.4,1, Venkatesh Iyer,Mohammed Siraj ,"Short length ball, pitching on off stump, Venkatesh Iyer plays an upper cut, 1 wide(s) gets added to the extras and is beaten"
5469,14.3,1, Shreyas Iyer,Mohammed Siraj ,"Short of good length ball, pitching outside off stump, Shreyas Iyer plays an aggressive pull shot on the back foot for a single"
5470,14.2,1, Venkatesh Iyer,Mohammed Siraj ,"Full length ball, pitching outside off stump, Venkatesh Iyer plays an aggressive off drive on the front foot for a single"
5471,14.2,1, Venkatesh Iyer,Mohammed Siraj ,"Good length ball, pitching outside leg stump, Venkatesh Iyer leg glances it, 1 wide(s) gets added to the extras"
5472,14.1,6, Venkatesh Iyer,Mohammed Siraj ,"SIRAJ BACK INTO THE ATTACK! LAST ROLL OF THE DICE! short of good length ball, pitching on leg stump, Venkatesh Iyer pounces on the short ball by playing a firm pull over square leg which fetches SIX MORE! "
5473,13.6,1, Venkatesh Iyer,Vyshak Vijaykumar ,"Short of good length ball, pitching outside leg stump, Venkatesh Iyer plays an aggressive pull shot on the back foot for a single. A fine spell of 4 overs from Vyshak comes to an end Vyshak finishes with 23 for 1! "
